Company Name,Job Title,Job URL,Location,Employment Type,Seniority,Category,Skills Matched,Applications,Posting Date,Salary Range,Salary Type,Logo URL,Job ID,Employment Type (Detailed),Seniority (Detailed),Experience,Categories (Detailed),Salary Range (Detailed),Salary Type (Detailed),Applications (Detailed),Posting Date (Detailed),Closing Date
SAP ASIA PTE. LTD.,"Associate AI Developer / AI Developer (Full stack) – Artificial Intelligence, SAP Labs Singapore",https://www.mycareersfuture.gov.sg/job/information-technology/associate-ai-developer-ai-developer-%E2%80%93-artificial-intelligence-sap-labs-singapore-sap-asia-f9036d036ee4c364692e9bb749ce6bc7?source=MCF&event=Search,South,Full Time,Executive,Information Technology,0% skills matched,24 applications,Posted 11 days ago,"$6,000to$7,500",Monthly,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAJYAAACWCAMAAAAL34HQAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAAFpQTFRF////4uLi5eXl4+Pj7u7u5OTk6+vr5+fn5ubm6enp6Ojo7e3t6urq7Ozs+fn57+/v+vr6+Pj48PDw8fHx+/v7/v7+/Pz88/Pz9vb29/f39PT0/f398vLy9fX1z9zSPQAABRhJREFUeNrs21ubgioUBuAZNRDENEs7WP//b+5cCwsIjbbItPfDdzUXmW+oi5Pz8xMTExMTExMTExMT87/PhW5ck2RtKNX195PwQK7u97Ncw7COH7L4d7JoSNYmT94lT8K3VvPTvs0hPMvlRm7Ds/bOz2xkRVZkRVZk/ZdYJzjZ8TtY9e2CORVwMnK6qDm3f8E6s3ejqqSxHLYyy2n0Thsz1bqs0++SrMVq069kXX6/klXCt+dZlU2lKv+AJeDbt7OfIeFZeMrD7GfwocuOWvYBWPOtlcFn6pB1y511Clnl/58s9o2sNP171vbllk+/gbXfaTkNqlQEYe1zyNHGMjOoUnrSc1ay88bCUeBv5cBKn1FWU8dlJgipPbGwnptj+cxRleiqPOd9YJaLilJ6DcpK51T5U0ULr6zGxuIEs3FX0cwPK5thjZ8RwCHmqExmHOpnPlkHrEmdjXXWWN2b7+2BVYXrfJC1ffO9h0HFv45VD6qvZPEgrLEvIY4s7o/Vdv09XWtj3XqM1lrb8/0JOeNUoMfnBQ+uuUdWg8XIWk7TBMsTlit5BIVahQXlhuWq98+aq1t6EZVHMGDhzzhhEV2BNdP5GJVdHiF01vD4KSy2OsvsbzTWVbKozmKrs156QfUi5rK1oLA/LyLzxpq4t5AzbiSarZXn2FpnqrYWY2zt1gLWrYX60AqV1R26rjugpB3+7mRnefDJ6uvDPXVvYz3Kqcqa7hN9siaqPLDOKitxYzVhWYkTS4iwrMSJJcKy4IF8zxL+WF0N6Sysx01eurGER9Z03dpsWAkpqMqqt0PwZ/Twd936Z1VTrJcJzljloYTKKg/9DetXY72U09dplzyCAEtWeVCpLLJfk1VZJoMa6yhZg0o8WSQQS5miqiwuWUxnEW8s+y1fWdYYFBbnV4X1uIjEHwsHzfbWOm4xIldYAiY4V0trEY+sHsYA5hQDWMm4WFWorINS53osej/+WRO7GHAFxypfAuvdiloYVmKwqBvrui4rMVjUjVWuy0oMFnVjlb5YNSwVn4wNs8ZgUTdW6Y2FQ5i0mWMV1I1V+mNV1sk+snY2FhYUOcXo1ClG6ZHVTLLy3MoqoIRi57ODbpD0AVm5weKSVSqsM6hWZF1NVq6z7v2N1loXbC0oVeUKLBweb8xbPtdZXGcJsTZrT5Xx0xSL6yyhs5SLWBQLWfOPu87KVBaBCY4cQRisYikrdWBRK2u7Mxcpt3KKMagWse6303sW1VnsbTktFrJSFxbVWWx1VjrDakcW1VksJAtXYTnO9jDYDzZUZ7GgrN3rBOemlI0Hi4VlbV8nOCcLq/oTljbtUlj8T1n6JuqTxXWWcGMdPbHuHrzpuc7iOku4sbJlrM3IGnYk8B9TbhqL6yzhxMqyRax7I0nWc0fi5wwdjmRxjQVLRO9Z2TLW5sFSNkrkvtICVraMtZlk0SWsbhmrnGJBrXqyGNNZh69gMYNFwrLGbSWDxQwWCcvKDRZ21XtmsEgYViJZuc7iHFlXnaUMjafTLmclCfz2Wn3T7QyVXWU9Jm24cnU8Xqy5YY6LWfdbqn6yHq3FdZbQWbDyITcQ1OgvBH3MwnEAw73mZOhOCC6KcjyXgFpFivtJMwK9YCHfPCrdVVm1xzjz2PQrari3q49ThQwxm2pW9cxn1d3+Mph/VfMZK5DKnSVmVNyuIvOqbCbOe9bla9s8JzxWjcViewvPmn+9EB4TExMTExMTExMTE+OYfwQYANBtmWye3RQaAAAAAElFTkSuQmCC",MCF-2024-1283951,Full Time,Executive,No exp required,Information Technology,"$6,000to$7,500 | $3,000to$6,000 | $5,000to$7,000 | $6,000to$12,000",Monthly | Monthly | Monthly | Monthly,24 applications,Posted 02 Oct 2024,Closing on 01 Nov 2024
FEDERAL EXPRESS (SINGAPORE) PTE LTD,Senior Data Scientist,https://www.mycareersfuture.gov.sg/job/logistics/senior-data-scientist-federal-express-212f35e0b2e12612682f444d8c444b13?source=MCF&event=Search,Islandwide,Permanent ...,Senior Executive,Logistics / Supply Chain,0% skills matched,68 applications,Posted 11 days ago,"$10,510to$17,865",Monthly,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAJYAAACWCAMAAAAL34HQAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAAFpQTFRF////4uLi5eXl4+Pj7u7u5OTk6+vr5+fn5ubm6enp6Ojo7e3t6urq7Ozs+fn57+/v+vr6+Pj48PDw8fHx+/v7/v7+/Pz88/Pz9vb29/f39PT0/f398vLy9fX1z9zSPQAABRhJREFUeNrs21ubgioUBuAZNRDENEs7WP//b+5cCwsIjbbItPfDdzUXmW+oi5Pz8xMTExMTExMTExMT87/PhW5ck2RtKNX195PwQK7u97Ncw7COH7L4d7JoSNYmT94lT8K3VvPTvs0hPMvlRm7Ds/bOz2xkRVZkRVZk/ZdYJzjZ8TtY9e2CORVwMnK6qDm3f8E6s3ejqqSxHLYyy2n0Thsz1bqs0++SrMVq069kXX6/klXCt+dZlU2lKv+AJeDbt7OfIeFZeMrD7GfwocuOWvYBWPOtlcFn6pB1y511Clnl/58s9o2sNP171vbllk+/gbXfaTkNqlQEYe1zyNHGMjOoUnrSc1ay88bCUeBv5cBKn1FWU8dlJgipPbGwnptj+cxRleiqPOd9YJaLilJ6DcpK51T5U0ULr6zGxuIEs3FX0cwPK5thjZ8RwCHmqExmHOpnPlkHrEmdjXXWWN2b7+2BVYXrfJC1ffO9h0HFv45VD6qvZPEgrLEvIY4s7o/Vdv09XWtj3XqM1lrb8/0JOeNUoMfnBQ+uuUdWg8XIWk7TBMsTlit5BIVahQXlhuWq98+aq1t6EZVHMGDhzzhhEV2BNdP5GJVdHiF01vD4KSy2OsvsbzTWVbKozmKrs156QfUi5rK1oLA/LyLzxpq4t5AzbiSarZXn2FpnqrYWY2zt1gLWrYX60AqV1R26rjugpB3+7mRnefDJ6uvDPXVvYz3Kqcqa7hN9siaqPLDOKitxYzVhWYkTS4iwrMSJJcKy4IF8zxL+WF0N6Sysx01eurGER9Z03dpsWAkpqMqqt0PwZ/Twd936Z1VTrJcJzljloYTKKg/9DetXY72U09dplzyCAEtWeVCpLLJfk1VZJoMa6yhZg0o8WSQQS5miqiwuWUxnEW8s+y1fWdYYFBbnV4X1uIjEHwsHzfbWOm4xIldYAiY4V0trEY+sHsYA5hQDWMm4WFWorINS53osej/+WRO7GHAFxypfAuvdiloYVmKwqBvrui4rMVjUjVWuy0oMFnVjlb5YNSwVn4wNs8ZgUTdW6Y2FQ5i0mWMV1I1V+mNV1sk+snY2FhYUOcXo1ClG6ZHVTLLy3MoqoIRi57ODbpD0AVm5weKSVSqsM6hWZF1NVq6z7v2N1loXbC0oVeUKLBweb8xbPtdZXGcJsTZrT5Xx0xSL6yyhs5SLWBQLWfOPu87KVBaBCY4cQRisYikrdWBRK2u7Mxcpt3KKMagWse6303sW1VnsbTktFrJSFxbVWWx1VjrDakcW1VksJAtXYTnO9jDYDzZUZ7GgrN3rBOemlI0Hi4VlbV8nOCcLq/oTljbtUlj8T1n6JuqTxXWWcGMdPbHuHrzpuc7iOku4sbJlrM3IGnYk8B9TbhqL6yzhxMqyRax7I0nWc0fi5wwdjmRxjQVLRO9Z2TLW5sFSNkrkvtICVraMtZlk0SWsbhmrnGJBrXqyGNNZh69gMYNFwrLGbSWDxQwWCcvKDRZ21XtmsEgYViJZuc7iHFlXnaUMjafTLmclCfz2Wn3T7QyVXWU9Jm24cnU8Xqy5YY6LWfdbqn6yHq3FdZbQWbDyITcQ1OgvBH3MwnEAw73mZOhOCC6KcjyXgFpFivtJMwK9YCHfPCrdVVm1xzjz2PQrari3q49ThQwxm2pW9cxn1d3+Mph/VfMZK5DKnSVmVNyuIvOqbCbOe9bla9s8JzxWjcViewvPmn+9EB4TExMTExMTExMTE+OYfwQYANBtmWye3RQaAAAAAElFTkSuQmCC",MCF-2024-1453552,"Permanent, Full Time",Senior Executive,8 years exp,Logistics / Supply Chain,"$10,510to$17,865 | $10,000to$13,000 | $10,000to$14,000 | $8,000to$12,000",Monthly | Monthly | Monthly | Monthly,68 applications,Posted 02 Oct 2024,Closing on 01 Nov 2024
HTC SOFTWARE SINGAPORE PTE LTD,ML Engineer,https://www.mycareersfuture.gov.sg/job/professional-services/ml-engineer-htc-software-singapore-e0a0ff82265e2aa410586d6098605460?source=MCF&event=Search,Central,Full Time,Professional,Professional Services,0% skills matched,9 applications,Posted 11 days ago,"$8,000to$12,000",Monthly,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAJYAAACWCAMAAAAL34HQAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAAFpQTFRF////4uLi5eXl4+Pj7u7u5OTk6+vr5+fn5ubm6enp6Ojo7e3t6urq7Ozs+fn57+/v+vr6+Pj48PDw8fHx+/v7/v7+/Pz88/Pz9vb29/f39PT0/f398vLy9fX1z9zSPQAABRhJREFUeNrs21ubgioUBuAZNRDENEs7WP//b+5cCwsIjbbItPfDdzUXmW+oi5Pz8xMTExMTExMTExMT87/PhW5ck2RtKNX195PwQK7u97Ncw7COH7L4d7JoSNYmT94lT8K3VvPTvs0hPMvlRm7Ds/bOz2xkRVZkRVZk/ZdYJzjZ8TtY9e2CORVwMnK6qDm3f8E6s3ejqqSxHLYyy2n0Thsz1bqs0++SrMVq069kXX6/klXCt+dZlU2lKv+AJeDbt7OfIeFZeMrD7GfwocuOWvYBWPOtlcFn6pB1y511Clnl/58s9o2sNP171vbllk+/gbXfaTkNqlQEYe1zyNHGMjOoUnrSc1ay88bCUeBv5cBKn1FWU8dlJgipPbGwnptj+cxRleiqPOd9YJaLilJ6DcpK51T5U0ULr6zGxuIEs3FX0cwPK5thjZ8RwCHmqExmHOpnPlkHrEmdjXXWWN2b7+2BVYXrfJC1ffO9h0HFv45VD6qvZPEgrLEvIY4s7o/Vdv09XWtj3XqM1lrb8/0JOeNUoMfnBQ+uuUdWg8XIWk7TBMsTlit5BIVahQXlhuWq98+aq1t6EZVHMGDhzzhhEV2BNdP5GJVdHiF01vD4KSy2OsvsbzTWVbKozmKrs156QfUi5rK1oLA/LyLzxpq4t5AzbiSarZXn2FpnqrYWY2zt1gLWrYX60AqV1R26rjugpB3+7mRnefDJ6uvDPXVvYz3Kqcqa7hN9siaqPLDOKitxYzVhWYkTS4iwrMSJJcKy4IF8zxL+WF0N6Sysx01eurGER9Z03dpsWAkpqMqqt0PwZ/Twd936Z1VTrJcJzljloYTKKg/9DetXY72U09dplzyCAEtWeVCpLLJfk1VZJoMa6yhZg0o8WSQQS5miqiwuWUxnEW8s+y1fWdYYFBbnV4X1uIjEHwsHzfbWOm4xIldYAiY4V0trEY+sHsYA5hQDWMm4WFWorINS53osej/+WRO7GHAFxypfAuvdiloYVmKwqBvrui4rMVjUjVWuy0oMFnVjlb5YNSwVn4wNs8ZgUTdW6Y2FQ5i0mWMV1I1V+mNV1sk+snY2FhYUOcXo1ClG6ZHVTLLy3MoqoIRi57ODbpD0AVm5weKSVSqsM6hWZF1NVq6z7v2N1loXbC0oVeUKLBweb8xbPtdZXGcJsTZrT5Xx0xSL6yyhs5SLWBQLWfOPu87KVBaBCY4cQRisYikrdWBRK2u7Mxcpt3KKMagWse6303sW1VnsbTktFrJSFxbVWWx1VjrDakcW1VksJAtXYTnO9jDYDzZUZ7GgrN3rBOemlI0Hi4VlbV8nOCcLq/oTljbtUlj8T1n6JuqTxXWWcGMdPbHuHrzpuc7iOku4sbJlrM3IGnYk8B9TbhqL6yzhxMqyRax7I0nWc0fi5wwdjmRxjQVLRO9Z2TLW5sFSNkrkvtICVraMtZlk0SWsbhmrnGJBrXqyGNNZh69gMYNFwrLGbSWDxQwWCcvKDRZ21XtmsEgYViJZuc7iHFlXnaUMjafTLmclCfz2Wn3T7QyVXWU9Jm24cnU8Xqy5YY6LWfdbqn6yHq3FdZbQWbDyITcQ1OgvBH3MwnEAw73mZOhOCC6KcjyXgFpFivtJMwK9YCHfPCrdVVm1xzjz2PQrari3q49ThQwxm2pW9cxn1d3+Mph/VfMZK5DKnSVmVNyuIvOqbCbOe9bla9s8JzxWjcViewvPmn+9EB4TExMTExMTExMTE+OYfwQYANBtmWye3RQaAAAAAElFTkSuQmCC",MCF-2024-1452018,Full Time,Professional,6 years exp,Professional Services,"$8,000to$12,000 | $9,100to$14,000 | $5,000to$9,000 | $4,000to$8,000",Monthly | Monthly | Monthly | Monthly,9 applications,Posted 02 Oct 2024,Closing on 01 Nov 2024
NANYANG TECHNOLOGICAL UNIVERSITY,Research Associate (NIE - LSA),https://www.mycareersfuture.gov.sg/job/education-training/research-associate-nanyang-technological-university-1efff3bea20e626254165909b84f18b4?source=MCF&event=Search,West,Contract,Executive,Education And Training,0% skills matched,0 application,Posted 11 days ago,"$3,550to$6,350",Monthly,https://static.mycareersfuture.gov.sg/images/company/logos/d98636fc895b7f25f5aabb95fe073917/nanyang-technological-university.jpg,MCF-2024-1451016,Contract,Executive,3 years exp,Education and Training,"$3,550to$6,350 | $5,100to$9,100 | $3,000to$5,350 | $3,000to$5,400",Monthly | Monthly | Monthly | Monthly,0 application,Posted 02 Oct 2024,Closing on 16 Oct 2024
NANYANG TECHNOLOGICAL UNIVERSITY,Assistant Professor (Tenure-track) in Mechanical Engineering,https://www.mycareersfuture.gov.sg/job/engineering/assistant-professor-mechanical-engineering-nanyang-technological-university-fbc31648115a806e3656c0709223a27a?source=MCF&event=Search,West,Full Time,Non-Executive,Engineering ...,0% skills matched,3 applications,Posted 11 days ago,"$10,000to$18,000",Monthly,https://static.mycareersfuture.gov.sg/images/company/logos/d98636fc895b7f25f5aabb95fe073917/nanyang-technological-university.jpg,MCF-2024-1450753,Full Time,Non-executive,2 years exp,"Engineering, Sciences / Laboratory / R&D","$10,000to$18,000 | $10,000to$18,000 | $10,000to$18,000 | $7,000to$14,000",Monthly | Monthly | Monthly | Monthly,3 applications,Posted 02 Oct 2024,Closing on 01 Nov 2024
CGS INTERNATIONAL SECURITIES SINGAPORE PTE. LTD.,"Associate / Senior Associate, Data Analyst",https://www.mycareersfuture.gov.sg/job/banking-finance/associate-senior-associate-data-analyst-cgs-international-securities-singapore-1201864b50ae7038fd34c011484c309a?source=MCF&event=Search,Central,Permanent ...,Non-Executive,Banking And Finance,0% skills matched,71 applications,Posted 11 days ago,"$3,000to$6,000",Monthly,https://static.mycareersfuture.gov.sg/images/company/logos/d2971cf140a2292b130a9dd55f4061bc/cgs-cimb-securities.jpg,MCF-2024-1450300,"Permanent, Full Time",Non-executive,2 years exp,Banking and Finance,"$3,000to$6,000 | $4,500to$6,500 | $4,000to$5,500 | $5,000to$7,000",Monthly | Monthly | Monthly | Monthly,71 applications,Posted 02 Oct 2024,Closing on 01 Nov 2024
ADVANCE INTELLIGENCE PTE. LTD.,Senior AI / Data Scientist,https://www.mycareersfuture.gov.sg/job/information-technology/senior-ai-data-scientist-advance-intelligence-7e97b7d315d86b04baf33d109d5a5bca?source=MCF&event=Search,Central,Permanent,Senior Executive,Information Technology,0% skills matched,43 applications,Posted 11 days ago,"$12,000to$15,000",Monthly,https://static.mycareersfuture.gov.sg/images/company/logos/4d5f6410fa8e55fca42dd23b40912345/advance-intelligence.jpg,MCF-2024-1450239,Permanent,Senior Executive,5 years exp,Information Technology,"$12,000to$15,000 | $10,510to$17,865 | $10,000to$14,000 | $12,000to$15,000",Monthly | Monthly | Monthly | Monthly,43 applications,Posted 02 Oct 2024,Closing on 01 Nov 2024
MSD INTERNATIONAL GMBH (SINGAPORE BRANCH),"Associate Scientist (Tissue-based Imaging Biomarkers), Biomarkers & Data Analytics, Quantitative Biosciences (2 years contract)",https://www.mycareersfuture.gov.sg/job/sciences/associate-scientist-biomarkers-data-analytics-quantitative-biosciences-msd-international-gmbh-0f00609482b554fad5b2dbbdb67110b5?source=MCF&event=Search,Islandwide,Contract,Fresh/Entry Level,Sciences / Laboratory / R&D,0% skills matched,5 applications,Posted 12 days ago,"$4,100to$7,500",Monthly,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAJYAAACWCAMAAAAL34HQAAAAGXRFWHRTb2Z0d2FyZQBBZG9iZSBJbWFnZVJlYWR5ccllPAAAAFpQTFRF////4uLi5eXl4+Pj7u7u5OTk6+vr5+fn5ubm6enp6Ojo7e3t6urq7Ozs+fn57+/v+vr6+Pj48PDw8fHx+/v7/v7+/Pz88/Pz9vb29/f39PT0/f398vLy9fX1z9zSPQAABRhJREFUeNrs21ubgioUBuAZNRDENEs7WP//b+5cCwsIjbbItPfDdzUXmW+oi5Pz8xMTExMTExMTExMT87/PhW5ck2RtKNX195PwQK7u97Ncw7COH7L4d7JoSNYmT94lT8K3VvPTvs0hPMvlRm7Ds/bOz2xkRVZkRVZk/ZdYJzjZ8TtY9e2CORVwMnK6qDm3f8E6s3ejqqSxHLYyy2n0Thsz1bqs0++SrMVq069kXX6/klXCt+dZlU2lKv+AJeDbt7OfIeFZeMrD7GfwocuOWvYBWPOtlcFn6pB1y511Clnl/58s9o2sNP171vbllk+/gbXfaTkNqlQEYe1zyNHGMjOoUnrSc1ay88bCUeBv5cBKn1FWU8dlJgipPbGwnptj+cxRleiqPOd9YJaLilJ6DcpK51T5U0ULr6zGxuIEs3FX0cwPK5thjZ8RwCHmqExmHOpnPlkHrEmdjXXWWN2b7+2BVYXrfJC1ffO9h0HFv45VD6qvZPEgrLEvIY4s7o/Vdv09XWtj3XqM1lrb8/0JOeNUoMfnBQ+uuUdWg8XIWk7TBMsTlit5BIVahQXlhuWq98+aq1t6EZVHMGDhzzhhEV2BNdP5GJVdHiF01vD4KSy2OsvsbzTWVbKozmKrs156QfUi5rK1oLA/LyLzxpq4t5AzbiSarZXn2FpnqrYWY2zt1gLWrYX60AqV1R26rjugpB3+7mRnefDJ6uvDPXVvYz3Kqcqa7hN9siaqPLDOKitxYzVhWYkTS4iwrMSJJcKy4IF8zxL+WF0N6Sysx01eurGER9Z03dpsWAkpqMqqt0PwZ/Twd936Z1VTrJcJzljloYTKKg/9DetXY72U09dplzyCAEtWeVCpLLJfk1VZJoMa6yhZg0o8WSQQS5miqiwuWUxnEW8s+y1fWdYYFBbnV4X1uIjEHwsHzfbWOm4xIldYAiY4V0trEY+sHsYA5hQDWMm4WFWorINS53osej/+WRO7GHAFxypfAuvdiloYVmKwqBvrui4rMVjUjVWuy0oMFnVjlb5YNSwVn4wNs8ZgUTdW6Y2FQ5i0mWMV1I1V+mNV1sk+snY2FhYUOcXo1ClG6ZHVTLLy3MoqoIRi57ODbpD0AVm5weKSVSqsM6hWZF1NVq6z7v2N1loXbC0oVeUKLBweb8xbPtdZXGcJsTZrT5Xx0xSL6yyhs5SLWBQLWfOPu87KVBaBCY4cQRisYikrdWBRK2u7Mxcpt3KKMagWse6303sW1VnsbTktFrJSFxbVWWx1VjrDakcW1VksJAtXYTnO9jDYDzZUZ7GgrN3rBOemlI0Hi4VlbV8nOCcLq/oTljbtUlj8T1n6JuqTxXWWcGMdPbHuHrzpuc7iOku4sbJlrM3IGnYk8B9TbhqL6yzhxMqyRax7I0nWc0fi5wwdjmRxjQVLRO9Z2TLW5sFSNkrkvtICVraMtZlk0SWsbhmrnGJBrXqyGNNZh69gMYNFwrLGbSWDxQwWCcvKDRZ21XtmsEgYViJZuc7iHFlXnaUMjafTLmclCfz2Wn3T7QyVXWU9Jm24cnU8Xqy5YY6LWfdbqn6yHq3FdZbQWbDyITcQ1OgvBH3MwnEAw73mZOhOCC6KcjyXgFpFivtJMwK9YCHfPCrdVVm1xzjz2PQrari3q49ThQwxm2pW9cxn1d3+Mph/VfMZK5DKnSVmVNyuIvOqbCbOe9bla9s8JzxWjcViewvPmn+9EB4TExMTExMTExMTE+OYfwQYANBtmWye3RQaAAAAAElFTkSuQmCC",MCF-2024-1443774,Contract,Fresh/entry level,1 year exp,Sciences / Laboratory / R&D,"$4,100to$7,500 | $4,000to$8,000 | $5,500to$8,500 | $4,100to$7,500",Monthly | Monthly | Monthly | Monthly,5 applications,Posted 01 Oct 2024,Closing on 31 Oct 2024
MICRON SEMICONDUCTOR ASIA OPERATIONS PTE. LTD.,"Senior / Engineer, NTI Metrology Process Development",https://www.mycareersfuture.gov.sg/job/engineering/senior-engineer-nti-metrology-process-development-micron-semiconductor-asia-operations-e40977054478c712c9881268b5923c72?source=MCF&event=Search,North,Full Time,Fresh/Entry Level,Engineering,0% skills matched,5 applications,Posted 12 days ago,"$5,000to$7,000",Monthly,https://static.mycareersfuture.gov.sg/images/company/logos/f21b6fec3da4070de02cc3266d1b8b1a/micron-semiconductor-asia-operations.png,MCF-2024-1450030,Full Time,Fresh/entry level,No exp required,Engineering,"$5,000to$7,000 | $5,000to$9,000 | $5,000to$9,000 | $5,000to$8,500",Monthly | Monthly | Monthly | Monthly,5 applications,Posted 01 Oct 2024,Closing on 15 Oct 2024
SCIENTE INTERNATIONAL PTE. LTD.,Data Engineer (JD#9617),https://www.mycareersfuture.gov.sg/job/information-technology/data-engineer-sciente-international-010e77cf17661019b5cf7885d2e0f481?source=MCF&event=Search,East,Contract,Professional,Information Technology,0% skills matched,25 applications,Posted 12 days ago,"$8,000to$12,000",Monthly,https://static.mycareersfuture.gov.sg/images/company/logos/3353c24e2f070b878a1648d7ce079c01/sciente-international.png,MCF-2024-1449653,Contract,Professional,5 years exp,Information Technology,"$8,000to$12,000 | $7,000to$11,500 | $8,000to$15,000 | $6,700to$8,700",Monthly | Monthly | Monthly | Monthly,25 applications,Posted 01 Oct 2024,Closing on 31 Oct 2024
RECRUIT EXPRESS PTE LTD,"[North Public Healthcare] Senior / Executive, Data Research & Analytics Up 6K #HJC",https://www.mycareersfuture.gov.sg/job/public/north-public-healthcare-senior-executive-data-research-analytics-6k-hjc-recruit-express-095a4a9360e3004e885742d96c4fde46?source=MCF&event=Search,Central,Permanent,Senior Executive,Public / Civil Service,0% skills matched,10 applications,Posted 12 days ago,"$3,500to$6,000",Monthly,https://static.mycareersfuture.gov.sg/images/company/logos/264d8aeb5b369c0a7176c2c6a18c8ff4/recruit-express.jpg,MCF-2024-1449348,Permanent,Senior Executive,1 year exp,Public / Civil Service,"$3,500to$6,000 | $4,500to$6,500 | $5,500to$6,200 | $7,800to$11,300",Monthly | Monthly | Monthly | Monthly,10 applications,Posted 01 Oct 2024,Closing on 31 Oct 2024
NANYANG TECHNOLOGICAL UNIVERSITY,Research Fellow (Computer Science (and Engineering) / Electronic Engineering / Applied Mathematics / Perception Sciences),https://www.mycareersfuture.gov.sg/job/sciences/research-fellow-electronic-engineering-applied-mathematics-perception-sciences-nanyang-technological-university-3477ff080430e4e246da2b585e9b57a7?source=MCF&event=Search,West,Contract ...,Professional,Sciences / Laboratory / R&D,0% skills matched,1 application,Posted 12 days ago,"$6,000to$12,000",Monthly,https://static.mycareersfuture.gov.sg/images/company/logos/d98636fc895b7f25f5aabb95fe073917/nanyang-technological-university.jpg,MCF-2024-1446972,"Contract, Full Time",Professional,No exp required,Sciences / Laboratory / R&D,"$6,000to$12,000 | $5,000to$7,000 | $3,300to$6,600 | $4,000to$8,000",Monthly | Monthly | Monthly | Monthly,1 application,Posted 01 Oct 2024,Closing on 15 Oct 2024
NANYANG TECHNOLOGICAL UNIVERSITY,Project Officer (Business Administration),https://www.mycareersfuture.gov.sg/job/sciences/project-officer-nanyang-technological-university-ceb4bb1958632d605f59cc2198ace650?source=MCF&event=Search,West,Contract ...,Professional,Sciences / Laboratory / R&D,0% skills matched,10 applications,Posted 12 days ago,"$3,300to$6,600",Monthly,https://static.mycareersfuture.gov.sg/images/company/logos/d98636fc895b7f25f5aabb95fe073917/nanyang-technological-university.jpg,MCF-2024-1446930,"Contract, Full Time",Professional,No exp required,Sciences / Laboratory / R&D,"$3,300to$6,600 | $4,500to$5,500 | $4,000to$5,000 | $5,000to$5,500",Monthly | Monthly | Monthly | Monthly,10 applications,Posted 01 Oct 2024,Closing on 15 Oct 2024
